Days Since Servicing,Warranty Status,Days Since Purchase,Company,Status
8.0,True,717.0,4,No servicing required
512.0,True,586.0,1,No servicing required
348.0,True,431.0,1,No servicing required
803.0,True,999.0,4,Delay for servicing
404.0,True,623.0,2,No servicing required
676.0,True,689.0,2,Service required soon
420.0,True,624.0,2,No servicing required
110.0,True,452.0,1,No servicing required
274.0,True,401.0,1,No servicing required
583.0,True,949.0,2,Urgent Servicing Required
47.0,True,343.0,3,Perfect
64.0,True,624.0,2,No servicing required
95.0,True,364.0,3,Perfect
97.0,True,981.0,2,Urgent Servicing Required
3.0,True,546.0,1,No servicing required
136.0,False,530.0,3,No servicing required
220.0,False,888.0,1,Urgent Servicing Required
646.0,True,732.0,4,Service required soon
279.0,True,485.0,3,No servicing required
384.0,True,911.0,3,Urgent Servicing Required
669.0,True,755.0,4,Urgent Servicing Required
499.0,True,946.0,2,Urgent Servicing Required
815.0,False,943.0,3,Ground
233.0,True,762.0,1,Service required soon
81.0,True,744.0,2,No servicing required
381.0,False,677.0,3,Service required soon
158.0,True,452.0,2,No servicing required
718.0,False,956.0,1,Delay for servicing
854.0,True,873.0,1,Urgent Servicing Required
482.0,False,802.0,1,Urgent Servicing Required
279.0,True,667.0,1,No servicing required
167.0,True,861.0,3,Service required soon
183.0,True,208.0,2,Perfect
40.0,False,211.0,4,Perfect
646.0,False,651.0,3,Urgent Servicing Required
20.0,True,687.0,1,No servicing required
272.0,True,787.0,1,Service required soon
227.0,True,667.0,1,No servicing required
797.0,True,866.0,2,Urgent Servicing Required
406.0,True,981.0,3,Delay for servicing
466.0,False,982.0,4,Ground
603.0,True,919.0,2,Urgent Servicing Required
270.0,True,794.0,2,Service required soon
351.0,False,753.0,1,Urgent Servicing Required
68.0,True,677.0,4,No servicing required
226.0,True,304.0,4,Perfect
437.0,False,473.0,3,No servicing required
76.0,True,469.0,2,No servicing required
88.0,True,348.0,1,Perfect
189.0,True,900.0,1,Service required soon
237.0,True,517.0,1,No servicing required
220.0,True,668.0,1,No servicing required
78.0,True,477.0,2,No servicing required
90.0,True,126.0,1,Perfect
243.0,True,987.0,2,Urgent Servicing Required
610.0,True,837.0,2,Urgent Servicing Required
271.0,True,872.0,4,Urgent Servicing Required
193.0,True,410.0,1,Perfect
50.0,True,766.0,2,No servicing required
344.0,True,770.0,1,Service required soon
458.0,True,559.0,2,No servicing required
96.0,True,98.0,2,Perfect
537.0,True,992.0,2,Urgent Servicing Required
104.0,True,711.0,3,No servicing required
141.0,True,596.0,4,No servicing required
31.0,True,597.0,3,No servicing required
774.0,True,870.0,1,Urgent Servicing Required
97.0,False,539.0,1,No servicing required
51.0,True,606.0,4,No servicing required
156.0,True,673.0,2,No servicing required
728.0,True,829.0,3,Urgent Servicing Required
681.0,True,753.0,3,Urgent Servicing Required
621.0,False,869.0,1,Delay for servicing
223.0,True,279.0,1,Perfect
566.0,False,722.0,3,Urgent Servicing Required
162.0,True,307.0,2,Perfect
273.0,False,366.0,3,No servicing required
423.0,True,463.0,4,No servicing required
239.0,True,258.0,3,Perfect
721.0,False,965.0,2,Ground
607.0,True,635.0,3,No servicing required
107.0,True,950.0,3,Urgent Servicing Required
359.0,True,568.0,4,No servicing required
506.0,True,794.0,4,Service required soon
52.0,True,151.0,4,Perfect
59.0,False,469.0,4,No servicing required
559.0,True,805.0,4,Urgent Servicing Required
331.0,True,915.0,4,Urgent Servicing Required
289.0,True,721.0,1,No servicing required
622.0,True,985.0,2,Delay for servicing
271.0,True,588.0,3,No servicing required
529.0,True,965.0,1,Urgent Servicing Required
35.0,True,903.0,2,Service required soon
70.0,True,603.0,1,No servicing required
462.0,False,620.0,1,Service required soon
321.0,True,859.0,2,Service required soon
86.0,True,819.0,2,Service required soon
651.0,False,854.0,3,Delay for servicing
392.0,False,989.0,2,Delay for servicing
592.0,True,991.0,4,Delay for servicing
516.0,True,595.0,3,No servicing required
538.0,True,616.0,1,No servicing required
80.0,False,113.0,1,Perfect
681.0,True,891.0,2,Urgent Servicing Required
90.0,True,920.0,1,Service required soon
843.0,True,926.0,4,Delay for servicing
743.0,True,833.0,3,Urgent Servicing Required
422.0,True,727.0,4,Service required soon
203.0,True,246.0,2,Perfect
62.0,True,519.0,2,No servicing required
201.0,False,306.0,2,No servicing required
276.0,True,673.0,1,No servicing required
822.0,True,904.0,3,Delay for servicing
569.0,True,860.0,2,Urgent Servicing Required
151.0,True,258.0,1,Perfect
183.0,True,505.0,1,No servicing required
443.0,True,465.0,4,No servicing required
128.0,True,425.0,1,Perfect
94.0,True,276.0,4,Perfect
429.0,True,839.0,2,Service required soon
270.0,True,637.0,2,No servicing required
390.0,False,607.0,1,Service required soon
449.0,True,476.0,1,No servicing required
91.0,True,877.0,3,Service required soon
159.0,False,566.0,1,No servicing required
35.0,True,165.0,2,Perfect
601.0,True,700.0,3,Service required soon
483.0,True,563.0,1,No servicing required
907.0,True,914.0,4,Delay for servicing
482.0,False,490.0,4,No servicing required
98.0,True,739.0,1,No servicing required
561.0,False,902.0,1,Delay for servicing
10.0,True,18.0,2,Perfect
406.0,True,620.0,1,No servicing required
722.0,False,796.0,2,Urgent Servicing Required
347.0,False,476.0,4,No servicing required
28.0,True,986.0,3,Urgent Servicing Required
134.0,True,225.0,3,Perfect
146.0,True,916.0,4,Urgent Servicing Required
70.0,True,801.0,4,Service required soon
891.0,False,977.0,1,Ground
377.0,True,567.0,1,No servicing required
340.0,True,514.0,1,No servicing required
911.0,True,950.0,4,Delay for servicing
305.0,False,344.0,1,No servicing required
155.0,False,371.0,4,No servicing required
86.0,False,94.0,1,Perfect
402.0,True,815.0,3,Service required soon
483.0,True,793.0,4,Service required soon
202.0,True,415.0,4,No servicing required
430.0,True,738.0,1,No servicing required
425.0,True,732.0,2,Service required soon
176.0,False,517.0,2,No servicing required
190.0,True,429.0,1,Perfect
37.0,True,432.0,3,Perfect
271.0,True,603.0,2,No servicing required
40.0,False,539.0,2,No servicing required
284.0,True,962.0,2,Urgent Servicing Required
432.0,True,837.0,2,Service required soon
319.0,True,466.0,2,No servicing required
70.0,True,533.0,4,No servicing required
796.0,True,989.0,2,Delay for servicing
546.0,False,836.0,1,Urgent Servicing Required
372.0,True,586.0,4,No servicing required
54.0,True,658.0,1,No servicing required
251.0,False,851.0,1,Urgent Servicing Required
217.0,False,904.0,1,Urgent Servicing Required
572.0,True,694.0,3,Service required soon
384.0,True,783.0,1,Service required soon
303.0,True,382.0,3,No servicing required
841.0,True,898.0,4,Delay for servicing
525.0,False,677.0,1,Service required soon
136.0,False,835.0,4,Urgent Servicing Required
422.0,True,518.0,4,No servicing required
490.0,False,915.0,1,Delay for servicing
30.0,True,188.0,2,Perfect
699.0,True,938.0,2,Urgent Servicing Required
176.0,False,603.0,1,No servicing required
66.0,True,565.0,3,No servicing required
633.0,False,816.0,3,Delay for servicing
4.0,True,789.0,2,No servicing required
480.0,True,969.0,1,Urgent Servicing Required
250.0,True,935.0,1,Urgent Servicing Required
281.0,True,837.0,4,Service required soon
690.0,True,986.0,3,Delay for servicing
490.0,True,694.0,2,No servicing required
353.0,True,855.0,1,Service required soon
82.0,True,498.0,3,No servicing required
22.0,True,865.0,1,Service required soon
627.0,True,893.0,3,Urgent Servicing Required
175.0,True,396.0,1,Perfect
573.0,True,908.0,3,Urgent Servicing Required
766.0,True,842.0,3,Urgent Servicing Required
316.0,True,481.0,3,No servicing required
128.0,False,733.0,1,Service required soon
467.0,True,561.0,1,No servicing required
526.0,True,947.0,4,Urgent Servicing Required
118.0,True,818.0,2,Service required soon
640.0,True,923.0,4,Delay for servicing
344.0,True,948.0,3,Urgent Servicing Required
332.0,True,582.0,1,No servicing required
164.0,False,700.0,2,Service required soon
295.0,True,635.0,2,No servicing required
268.0,False,680.0,3,Service required soon
94.0,False,225.0,4,Perfect
233.0,True,905.0,1,Service required soon
507.0,False,967.0,1,Delay for servicing
160.0,True,661.0,4,No servicing required
425.0,True,695.0,2,No servicing required
442.0,True,948.0,2,Urgent Servicing Required
731.0,True,945.0,4,Delay for servicing
260.0,False,907.0,3,Delay for servicing
472.0,True,611.0,4,No servicing required
441.0,False,962.0,4,Delay for servicing
409.0,True,865.0,2,Urgent Servicing Required
198.0,True,237.0,2,Perfect
91.0,True,549.0,1,No servicing required
25.0,True,798.0,2,No servicing required
367.0,True,887.0,1,Service required soon
489.0,True,789.0,2,Service required soon
474.0,True,888.0,2,Urgent Servicing Required
235.0,True,622.0,3,No servicing required
770.0,True,905.0,4,Delay for servicing
278.0,False,573.0,2,No servicing required
649.0,True,657.0,3,Service required soon
145.0,True,149.0,1,Perfect
277.0,True,444.0,3,No servicing required
850.0,True,967.0,2,Delay for servicing
77.0,True,857.0,4,Service required soon
247.0,False,339.0,1,No servicing required
782.0,True,796.0,1,Service required soon
228.0,False,317.0,3,No servicing required
15.0,False,740.0,1,Service required soon
325.0,True,990.0,1,Urgent Servicing Required
35.0,True,919.0,1,Service required soon
246.0,True,825.0,1,Service required soon
147.0,True,648.0,4,No servicing required
57.0,False,200.0,2,Perfect
341.0,True,636.0,3,No servicing required
53.0,True,461.0,2,No servicing required
201.0,False,714.0,3,Service required soon
25.0,False,576.0,3,No servicing required
557.0,False,779.0,1,Urgent Servicing Required
273.0,False,294.0,4,No servicing required
31.0,False,235.0,4,Perfect
131.0,True,377.0,2,Perfect
334.0,True,432.0,2,No servicing required
62.0,True,890.0,2,Service required soon
26.0,True,946.0,4,Urgent Servicing Required
206.0,True,446.0,3,No servicing required
899.0,False,940.0,3,Ground
145.0,False,651.0,2,Service required soon
151.0,True,875.0,3,Service required soon
587.0,True,940.0,3,Urgent Servicing Required
217.0,True,482.0,4,No servicing required
49.0,False,528.0,2,No servicing required
297.0,False,304.0,4,No servicing required
106.0,True,542.0,2,No servicing required
190.0,True,700.0,3,No servicing required
849.0,True,852.0,4,Delay for servicing
144.0,True,278.0,3,Perfect
239.0,True,610.0,2,No servicing required
75.0,True,938.0,2,Service required soon
362.0,False,375.0,1,No servicing required
239.0,False,691.0,4,Service required soon
497.0,True,958.0,4,Delay for servicing
553.0,True,698.0,4,Service required soon
190.0,True,447.0,3,No servicing required
56.0,True,430.0,3,No servicing required
303.0,True,438.0,2,No servicing required
573.0,False,944.0,2,Delay for servicing
555.0,False,934.0,1,Delay for servicing
483.0,True,908.0,2,Urgent Servicing Required
570.0,True,817.0,2,Urgent Servicing Required
207.0,True,389.0,3,Perfect
696.0,True,839.0,2,Urgent Servicing Required
174.0,True,760.0,2,Service required soon
160.0,True,317.0,4,Perfect
262.0,False,395.0,2,No servicing required
141.0,False,537.0,4,No servicing required
205.0,True,277.0,2,Perfect
139.0,False,160.0,1,Perfect
361.0,True,855.0,1,Service required soon
483.0,True,866.0,4,Urgent Servicing Required
451.0,True,937.0,3,Urgent Servicing Required
246.0,True,847.0,4,Service required soon
198.0,True,903.0,1,Service required soon
964.0,True,970.0,1,Delay for servicing
290.0,True,998.0,4,Urgent Servicing Required
529.0,True,593.0,1,No servicing required
617.0,False,952.0,2,Delay for servicing
374.0,False,726.0,4,Urgent Servicing Required
26.0,True,862.0,2,Service required soon
133.0,True,193.0,4,Perfect
27.0,True,31.0,2,Perfect
217.0,True,804.0,2,Service required soon
446.0,False,595.0,2,No servicing required
395.0,True,623.0,1,No servicing required
571.0,True,874.0,3,Urgent Servicing Required
57.0,True,562.0,2,No servicing required
499.0,True,798.0,2,Service required soon
56.0,True,576.0,1,No servicing required
612.0,True,985.0,1,Urgent Servicing Required
645.0,True,890.0,4,Urgent Servicing Required
18.0,True,348.0,4,Perfect
787.0,True,869.0,4,Delay for servicing
159.0,True,289.0,1,Perfect
700.0,True,971.0,1,Delay for servicing
115.0,True,809.0,1,Service required soon
135.0,False,735.0,1,Service required soon
404.0,True,980.0,4,Delay for servicing
128.0,False,877.0,4,Urgent Servicing Required
42.0,False,173.0,1,Perfect
834.0,True,846.0,1,Urgent Servicing Required
245.0,False,318.0,4,No servicing required
329.0,False,838.0,2,Urgent Servicing Required
862.0,True,991.0,3,Delay for servicing
153.0,True,915.0,1,Service required soon
235.0,True,330.0,1,Perfect
311.0,True,352.0,1,Perfect
169.0,True,349.0,1,Perfect
116.0,False,217.0,1,Perfect
201.0,False,591.0,3,No servicing required
87.0,False,507.0,2,No servicing required
49.0,True,286.0,4,Perfect
13.0,True,379.0,2,Perfect
475.0,True,558.0,2,No servicing required
79.0,True,326.0,4,Perfect
778.0,False,822.0,4,Delay for servicing
268.0,True,915.0,4,Urgent Servicing Required
509.0,True,878.0,3,Urgent Servicing Required
492.0,False,682.0,3,Service required soon
405.0,True,515.0,4,No servicing required
354.0,False,495.0,3,No servicing required
730.0,False,953.0,4,Ground
591.0,True,882.0,3,Urgent Servicing Required
327.0,False,992.0,3,Delay for servicing
68.0,True,520.0,2,No servicing required
433.0,False,804.0,2,Urgent Servicing Required
20.0,True,303.0,1,Perfect
486.0,True,826.0,1,Service required soon
180.0,True,238.0,4,Perfect
238.0,True,665.0,1,No servicing required
270.0,True,628.0,3,No servicing required
173.0,True,969.0,3,Urgent Servicing Required
440.0,True,478.0,3,No servicing required
681.0,True,834.0,4,Urgent Servicing Required
881.0,True,907.0,2,Delay for servicing
128.0,False,960.0,2,Delay for servicing
360.0,True,693.0,4,Service required soon
665.0,True,873.0,4,Urgent Servicing Required
471.0,True,620.0,3,No servicing required
339.0,True,387.0,1,Perfect
1.0,True,403.0,4,No servicing required
211.0,False,364.0,4,No servicing required
487.0,False,761.0,2,Urgent Servicing Required
221.0,True,809.0,1,Service required soon
518.0,True,577.0,1,No servicing required
193.0,False,607.0,3,Service required soon
751.0,False,925.0,3,Ground
380.0,True,509.0,2,No servicing required
355.0,True,972.0,1,Urgent Servicing Required
203.0,True,975.0,1,Urgent Servicing Required
196.0,True,204.0,1,Perfect
92.0,True,381.0,2,Perfect
507.0,False,855.0,4,Delay for servicing
128.0,True,555.0,1,No servicing required
60.0,False,916.0,3,Urgent Servicing Required
140.0,True,956.0,3,Urgent Servicing Required
43.0,True,779.0,4,Service required soon
203.0,True,475.0,2,No servicing required
291.0,True,703.0,2,No servicing required
365.0,True,911.0,4,Urgent Servicing Required
93.0,False,946.0,2,Urgent Servicing Required
123.0,True,442.0,4,No servicing required
236.0,True,265.0,2,Perfect
268.0,True,635.0,2,No servicing required
409.0,True,934.0,1,Urgent Servicing Required
111.0,True,400.0,1,Perfect
511.0,False,872.0,4,Delay for servicing
569.0,True,629.0,4,Service required soon
822.0,True,930.0,4,Delay for servicing
425.0,True,634.0,3,No servicing required
455.0,True,951.0,1,Urgent Servicing Required
548.0,True,783.0,2,Service required soon
396.0,True,814.0,4,Urgent Servicing Required
192.0,True,623.0,4,No servicing required
243.0,True,524.0,2,No servicing required
317.0,True,653.0,2,No servicing required
822.0,True,858.0,4,Delay for servicing
6.0,False,253.0,2,Perfect
71.0,True,499.0,4,No servicing required
604.0,True,684.0,4,Service required soon
743.0,True,843.0,4,Urgent Servicing Required
38.0,False,88.0,1,Perfect
718.0,False,932.0,4,Ground
663.0,True,973.0,4,Delay for servicing
414.0,True,523.0,3,No servicing required
230.0,False,277.0,2,Perfect
209.0,True,379.0,4,No servicing required
178.0,False,322.0,4,No servicing required
349.0,False,725.0,1,Service required soon
41.0,False,167.0,3,Perfect
115.0,False,470.0,1,No servicing required
53.0,False,457.0,4,No servicing required
96.0,True,742.0,1,No servicing required
58.0,True,192.0,2,Perfect
363.0,True,980.0,2,Urgent Servicing Required
550.0,False,858.0,1,Delay for servicing
88.0,True,854.0,4,Service required soon
449.0,True,869.0,2,Urgent Servicing Required
576.0,False,910.0,2,Delay for servicing
1.0,True,788.0,3,No servicing required
